Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,198,-,-,-,24.85,67.05,6,0,6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,Snow Depth,Wind Speed,GHI,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,9,0,0,0.6,329,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,10,0,0,0.7,551,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,11,0,0,0.8,742,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,12,0,0,0.6,880,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,13,0,0,0.5,954,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,14,0,0,0.8,955,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,15,0,0,1.3,884,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,16,0,0,1.7,748,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,17,0,0,2.1,559,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,18,0,0,2.6,338,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,19,0,0,3,105,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,20,0,0,3.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,21,0,0,2.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,22,0,0,2.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,23,0,0,2.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,0,0,0,2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,1,0,0,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,3,0,0,1.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,4,0,0,1.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,5,0,0,0.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,6,0,0,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,7,0,0,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,8,0,0,0.6,105,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,9,0,0,0.8,332,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,10,0,0,1,552,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,11,0,0,1,741,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,12,0,0,0.9,878,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,13,0,0,0.8,950,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,14,0,0,0.9,950,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,15,0,0,1.3,878,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,16,0,0,2.1,742,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,17,0,0,3,554,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,18,0,0,3.8,335,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,19,0,0,4.3,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,20,0,0,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,21,0,0,3.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,22,0,0,3.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,23,0,0,2.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,0,0,0,2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,1,0,0,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,2,0,0,2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,3,0,0,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,4,0,0,2.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,5,0,0,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,6,0,0,2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,7,0,0,2.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,8,0,0,1.9,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,9,0,0,2,313,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,10,0,0,2.2,455,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,11,0,0,2.3,724,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,12,0,0,2.4,691,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,13,0,0,2.6,925,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,14,0,0,2.8,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,15,0,0,2.7,886,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,16,0,0,2.6,751,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,17,0,0,2.6,562,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,18,0,0,2.5,342,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,19,0,0,2.5,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,20,0,0,2.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,21,0,0,2.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,22,0,0,2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,23,0,0,2.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,1,0,0,1.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,3,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,4,0,0,2.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,5,0,0,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,6,0,0,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,7,0,0,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,8,0,0,1.9,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,9,0,0,1.7,340,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,10,0,0,1.5,562,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,11,0,0,1.2,752,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,12,0,0,0.9,889,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,13,0,0,0.8,962,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,14,0,0,0.9,962,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,15,0,0,1.3,890,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,16,0,0,1.6,753,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,17,0,0,1.9,563,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,18,0,0,2.2,342,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,19,0,0,2.8,114,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,20,0,0,3.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,21,0,0,3.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,22,0,0,2.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,23,0,0,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,0,0,0,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,2,0,0,1.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,3,0,0,1.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,4,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,5,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,6,0,0,1.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,7,0,0,1.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,8,0,0,1.3,114,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,9,0,0,0.7,339,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,10,0,0,0.2,559,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,11,0,0,0.5,748,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,12,0,0,1,885,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,13,0,0,1.6,956,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,14,0,0,2.2,956,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,15,0,0,2.7,885,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,16,0,0,3.1,749,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,17,0,0,3.5,561,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,18,0,0,3.9,342,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,19,0,0,4.1,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,20,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,21,0,0,3.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,22,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,23,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,1,0,0,4.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,2,0,0,4.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,3,0,0,4.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,4,0,0,4.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,5,0,0,4.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,6,0,0,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,7,0,0,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,8,0,0,4.1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,9,0,0,4.1,341,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,10,0,0,4.1,564,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,11,0,0,3.9,752,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,12,0,0,3.6,888,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,13,0,0,3.5,960,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,14,0,0,3.6,960,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,15,0,0,3.9,889,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,16,0,0,4.2,753,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,17,0,0,4.6,565,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,18,0,0,4.8,345,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,19,0,0,4.7,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,20,0,0,4.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,21,0,0,4.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,22,0,0,3.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,23,0,0,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,0,0,0,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,1,0,0,3.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,2,0,0,3.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,3,0,0,3.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,4,0,0,3.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,5,0,0,3.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,6,0,0,3.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,7,0,0,3.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,8,0,0,3.3,105,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,9,0,0,3.4,307,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,10,0,0,3.3,557,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,11,0,0,3.1,744,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,12,0,0,3.1,878,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,13,0,0,3,949,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,14,0,0,3,950,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,15,0,0,3,880,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,16,0,0,3.1,746,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,17,0,0,3.3,560,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,18,0,0,3.5,342,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,19,0,0,3.8,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,20,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,21,0,0,4.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,22,0,0,3.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,23,0,0,3.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,0,0,0,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,1,0,0,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,2,0,0,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,3,0,0,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,4,0,0,3.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,5,0,0,3.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,6,0,0,3.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,7,0,0,3.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,8,0,0,2.9,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,9,0,0,2.6,344,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,10,0,0,2.2,561,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,11,0,0,1.7,747,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,12,0,0,1.2,881,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,13,0,0,0.8,951,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,14,0,0,0.9,950,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,15,0,0,1.2,878,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,16,0,0,1.6,742,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,17,0,0,2.1,555,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,18,0,0,2.8,339,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,19,0,0,3.6,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,20,0,0,3.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,21,0,0,3.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,22,0,0,3.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,23,0,0,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,0,0,0,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,1,0,0,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,2,0,0,3.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,3,0,0,3.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,4,0,0,3.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,5,0,0,2.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,6,0,0,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,7,0,0,2.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,8,0,0,1.9,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,9,0,0,1.7,346,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,10,0,0,1.6,563,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,11,0,0,1.5,747,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,12,0,0,1.6,880,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,13,0,0,2.1,950,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,14,0,0,2.6,949,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,15,0,0,3,878,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,16,0,0,3.1,745,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,17,0,0,3.1,560,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,18,0,0,3.2,344,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,19,0,0,3.3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,20,0,0,3.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,21,0,0,2.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,22,0,0,2.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,23,0,0,2.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,0,0,0,2.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,1,0,0,3.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,2,0,0,3.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,3,0,0,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,4,0,0,3.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,5,0,0,3.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,6,0,0,3.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,7,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,8,0,0,3.9,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,9,0,0,3.9,354,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,10,0,0,3.8,574,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,11,0,0,3.8,762,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,12,0,0,3.8,898,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,13,0,0,3.7,969,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,14,0,0,3.7,969,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,15,0,0,4,897,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,16,0,0,4.3,760,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,17,0,0,4.6,571,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,18,0,0,4.8,351,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,19,0,0,4.7,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,20,0,0,4.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,21,0,0,4.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,22,0,0,3.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,23,0,0,3.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,0,0,0,3.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,1,0,0,3.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,2,0,0,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,3,0,0,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,4,0,0,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,5,0,0,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,6,0,0,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,7,0,0,3.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,8,0,0,3.1,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,9,0,0,3,360,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,10,0,0,3.2,581,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,11,0,0,3.6,770,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,12,0,0,4.1,906,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,13,0,0,4.4,977,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,14,0,0,4.7,976,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,15,0,0,5,904,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,16,0,0,5.1,768,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,17,0,0,5.1,579,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,18,0,0,5,357,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,19,0,0,4.6,120,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,20,0,0,4.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,21,0,0,3.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,22,0,0,3.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,23,0,0,3.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,0,0,0,3.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,1,0,0,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,2,0,0,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,3,0,0,3.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,4,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,5,0,0,2.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,6,0,0,2.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,7,0,0,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,8,0,0,2.3,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,9,0,0,2.3,341,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,10,0,0,2.4,538,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,11,0,0,2.7,772,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,12,0,0,3.1,908,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,13,0,0,3.4,978,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,14,0,0,3.7,977,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,15,0,0,4.1,904,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,16,0,0,4.5,766,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,17,0,0,4.6,576,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,18,0,0,4.6,352,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,19,0,0,4.3,122,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,20,0,0,3.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,21,0,0,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,22,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,23,0,0,2.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,0,0,0,2.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,1,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,3,0,0,3.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,4,0,0,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,5,0,0,3.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,6,0,0,3.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,7,0,0,3.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,8,0,0,3.6,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,9,0,0,3.5,348,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,10,0,0,3.5,566,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,11,0,0,3.5,750,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,12,0,0,3.6,882,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,13,0,0,3.7,951,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,14,0,0,3.8,948,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,15,0,0,4,876,,,,,,,,,,,,,,,,,,,,,,,,,,,
